Date,Time,Nitrogen dioxide,Ozone,PM10,PM2.5,Sulphur dioxide
2024-01-18,06:00,41.86353,24.29765,11.875,6.392,1.64391
2024-01-18,07:00,68.5575,12.97205,13.725,6.84,1.70966
2024-01-18,08:00,72.48815,11.42538,15.3,7.123,2.03844
2024-01-18,09:00,71.88467,13.82022,20.975,8.986,3.61659
2024-01-18,10:00,69.36437,16.11528,23.45,11.722,3.09055
2024-01-18,11:00,59.43328,22.40173,23.775,13.75,2.43298
2024-01-18,12:00,48.828,28.38883,18.7,10,2.23571
2024-01-18,13:00,51.80156,29.23701,17.625,8.679,1.92885
2024-01-18,14:00,50.79065,28.6383,19.45,8.726,1.64391
2024-01-18,15:00,52.32453,25.34539,16.75,7.925,1.18361
2024-01-18,16:00,57.31021,16.6142,19,8.774,1.24937
2024-01-18,17:00,70.70845,10.82667,16.725,9.576,1.0521
2024-01-18,18:00,89.27551,6.78538,17.55,11.109,1.18361
2024-01-18,19:00,97.16696,5.63785,22.675,14.363,1.57815
2024-01-18,20:00,97.62986,5.03914,20.775,14.08,1.51239
2024-01-18,21:00,81.23675,8.93076,17.85,12.783,0.72332
2024-01-18,22:00,69.22701,6.08689,17.6,12.382,0.65756
2024-01-18,23:00,72.55764,4.14108,14.725,11.533,1.0521
2024-01-19,00:00,71.27027,5.58796,13.95,11.25,1.92967
2024-01-19,01:00,64.82345,5.9871,14.275,11.58,0.87712
2024-01-19,02:00,52.81459,12.52302,15.65,11.392,0.52627
2024-01-19,03:00,47.90048,15.81592,14.35,10.448,0.78941
2024-01-19,04:00,44.65812,15.41678,13.725,10.212,0.65784
2024-01-19,05:00,47.85236,12.82237,15.25,9.104,0.46049
2024-01-19,06:00,47.79796,12.82237,10.425,8.019,0.39471
2024-01-19,07:00,52.19674,9.37979,11.75,7.877,0.59206
2024-01-19,08:00,57.79051,8.6813,12.45,7.83,0.8552
2024-01-19,09:00,57.90755,14.31915,16.225,8.892,2.03931
2024-01-19,10:00,53.01395,18.11098,18.15,9.552,1.77618
2024-01-19,11:00,59.0085,18.26066,22.275,12.618,2.43402
2024-01-19,12:00,53.15009,27.14152,21.6,13.373,2.56558
2024-01-19,13:00,52.17026,38.41723,19.35,10.542,2.30245
2024-01-19,14:00,38.75,47.59745,15.85,7.359,1.2499
2024-01-19,15:00,34.17706,46.05078,14.175,6.863,1.18412
2024-01-19,16:00,33.01353,42.6082,13.3,7.241,0.78941
2024-01-19,17:00,46.8515,26.6426,18.875,11.934,0.59206
2024-01-19,18:00,60.54922,18.46023,18.95,13.278,0.46049
2024-01-19,19:00,54.9511,22.50152,21.025,15.472,0.46049
2024-01-19,20:00,55.73462,20.30625,22.525,17.524,0.46049
2024-01-19,21:00,54.01038,22.05249,19.45,14.953,0.32892
2024-01-19,22:00,52.28504,24.99614,15.85,12.288,0.19735
2024-01-19,23:00,46.22298,26.79227,13.025,9.788,0.32892
2024-01-20,00:00,40.6667,33.59428,9.325,6.698,0.702
2024-01-20,01:00,33.07376,41.24447,7.75,4.929,0.5265
2024-01-20,02:00,24.80723,49.69293,6.15,4.175,0.5265
2024-01-20,03:00,18.95969,52.73637,7.3,4.34,0.39487
2024-01-20,04:00,15.25205,57.02713,6.975,4.292,0.39487
2024-01-20,05:00,14.36471,56.77767,8.175,4.953,0.32906
2024-01-20,06:00,16.19161,54.23315,9.4,5.637,0.32906
2024-01-20,07:00,19.16936,51.68863,9.95,6.132,0.19744
2024-01-20,08:00,22.46174,48.04648,10.275,6.085,0.26325
2024-01-20,09:00,24.92008,48.79487,12.675,6.627,0.39487
2024-01-20,10:00,23.14811,50.24175,13.025,6.792,0.32906
2024-01-20,11:00,19.7543,56.82756,12.85,6.675,0.5265
2024-01-20,12:00,18.03019,59.97079,13.525,6.887,0.46068
2024-01-20,13:00,17.87165,60.66928,14.375,6.84,0.39487
2024-01-20,14:00,20.63919,57.82541,16.225,8.255,0.59231
2024-01-20,15:00,20.42463,56.97724,15.6,8.75,0.59231
2024-01-20,16:00,21.83301,57.32648,15.5,8.632,0.5265
2024-01-20,17:00,22.97951,55.53035,16.65,9.741,0.65812
2024-01-20,18:00,21.41314,58.92304,14.375,8.514,0.78975
2024-01-20,19:00,22.87373,51.33938,17.3,10.425,0.85556
2024-01-20,20:00,22.4582,49.59315,16.825,11.297,0.92137
2024-01-20,21:00,21.41232,51.78842,14.65,9.127,1.053
2024-01-20,22:00,16.76459,57.02713,12.175,6.58,1.053
2024-01-20,23:00,13.94592,61.71702,11.95,6.061,0.98718
2024-01-21,00:00,12.18558,61.73365,12.5,6.462,0.35115
2024-01-21,01:00,10.37713,62.19932,13.15,7.005,0.08779
2024-01-21,02:00,9.19193,57.2267,14.9,9.646,0.39504
2024-01-21,03:00,9.66235,53.68433,13.8,10.283,0.52672
2024-01-21,04:00,7.9392,55.72992,10.3,7.736,0.59256
2024-01-21,05:00,8.35768,54.93164,9.825,7.524,0.52672
2024-01-21,06:00,10.3416,54.88175,9.475,6.675,0.79008
2024-01-21,07:00,12.27439,55.92949,6.175,4.222,0.72424
2024-01-21,08:00,13.31937,56.42842,9.45,5.896,0.79008
2024-01-21,09:00,15.56569,57.77552,17.825,10.236,0.6584
2024-01-21,10:00,17.13437,63.41337,23.225,12.665,0.59256
2024-01-21,11:00,13.63452,68.05337,25.075,13.609,0.79008
2024-01-21,12:00,12.85301,71.1966,22.925,13.373,0.9876
2024-01-21,13:00,11.86078,71.69552,24.025,13.868,1.11928
2024-01-21,14:00,11.38928,70.99703,23.625,13.986,0.9876
2024-01-21,15:00,10.65647,70.59789,21.9,12.877,0.92176
2024-01-21,16:00,9.76839,69.69982,20.775,11.675,1.18512
2024-01-21,17:00,9.08914,70.19875,18.35,10.708,1.11928
2024-01-21,18:00,9.29716,69.35058,17.025,10.071,1.25096
2024-01-21,19:00,8.93224,70.04907,15.6,9.033,1.44849
2024-01-21,20:00,7.20855,73.29208,14.425,8.302,1.90937
2024-01-21,21:00,6.11244,73.69122,13.45,7.571,1.90937
2024-01-21,22:00,6.26799,70.64778,10.125,6.274,1.90937
2024-01-21,23:00,5.43346,72.04477,4.8,3.09,2.23857
2024-01-22,00:00,4.66789,71.97825,2.625,1.84,2.45908
2024-01-22,01:00,5.2233,72.24434,1.825,1.132,2.63473
2024-01-22,02:00,4.33618,75.13811,6.55,4.127,2.50299
2024-01-22,03:00,4.85715,73.79101,17.2,9.67,2.17365
2024-01-22,04:00,5.85092,74.09036,17.85,10.425,1.91018
2024-01-22,05:00,10.75812,72.64348,10.65,6.226,1.84431
2024-01-22,06:00,16.24227,64.86025,17.225,8.892,1.6467
2024-01-22,07:00,23.03044,58.27444,22.575,11.014,1.71257
2024-01-22,08:00,17.96716,59.92089,23.45,11.509,1.6467
2024-01-22,09:00,16.50866,60.22025,20.025,10,1.6467
2024-01-22,10:00,16.5665,63.2138,19.975,9.976,1.51497
2024-01-22,11:00,15.41693,71.44606,17.6,8.538,1.4491
2024-01-22,12:00,16.93408,71.54585,16.775,7.901,1.58084
2024-01-22,13:00,18.55349,73.39187,12.375,5.873,1.31736
2024-01-22,14:00,25.4501,67.95359,14.525,6.179,1.38323
2024-01-22,15:00,20.26925,68.80176,13.35,6.085,1.2515
2024-01-22,16:00,23.13834,67.00563,13.15,6.179,1.2515
2024-01-22,17:00,20.05426,67.50455,14.3,6.958,0.98802
2024-01-22,18:00,28.8313,60.27014,15.55,7.618,1.11976
2024-01-22,19:00,27.83781,60.81896,20.625,9.976,1.11976
2024-01-22,20:00,25.17163,61.8667,16.975,8.679,0.85629
2024-01-22,21:00,16.39754,65.00993,17.475,8.892,0.65868
2024-01-22,22:00,18.95367,59.57165,16.25,8.561,0.59281
2024-01-22,23:00,18.4841,63.06412,15.275,7.311,0.32934
2024-01-23,00:00,14.27091,66.32376,14.825,7.288,0.61503
2024-01-23,01:00,9.81649,65.8581,15.775,7.854,0.52717
2024-01-23,02:00,10.33645,63.96219,16.725,8.42,0.26358
2024-01-23,03:00,10.28612,63.41337,18.55,9.127,0.19769
2024-01-23,04:00,10.33805,60.96864,19.2,9.316,0.13179
2024-01-23,05:00,12.00846,60.12046,18.825,9.009,0.13179
2024-01-23,06:00,14.46294,58.37423,20.75,9.717,0.0659
2024-01-23,07:00,24.59058,48.5454,23.925,11.014,0.19769
2024-01-23,08:00,34.1483,42.45852,24.45,11.722,0.39538
2024-01-23,09:00,35.09137,43.2568,21.225,11.085,0.52717
2024-01-23,10:00,31.54576,43.95529,14.125,8.656,0.39538
2024-01-23,11:00,25.80266,50.74067,13.675,8.396,0.59306
2024-01-23,12:00,16.87002,57.92519,10.6,6.557,0.72486
2024-01-23,13:00,16.29662,54.98154,5.05,3.278,0.92255
2024-01-23,14:00,17.33795,54.63229,5,2.877,1.18613
2024-01-23,15:00,16.66095,55.77982,3.9,2.241,1.18613
2024-01-23,16:00,14.41421,52.48691,2.925,1.509,0.92255
2024-01-23,17:00,16.03321,48.14626,2.125,1.58,0.59306
2024-01-23,18:00,14.0472,46.94884,2.7,2.028,1.38382
2024-01-23,19:00,13.212,48.14626,3.05,2.193,1.38382
2024-01-23,20:00,10.02752,51.28949,2.525,1.863,1.51561
2024-01-23,21:00,8.04257,52.63659,2.375,1.462,1.7133
2024-01-23,22:00,6.37163,55.48046,1.825,1.274,1.58151
2024-01-23,23:00,4.64902,60.71917,2.95,1.627,1.38382
2024-01-24,00:00,4.38695,74.04047,9.45,5.425,1.49428
2024-01-24,01:00,6.40555,77.76578,18.725,10.283,1.67008
2024-01-24,02:00,5.43105,80.57639,24.8,13.585,1.31848
2024-01-24,03:00,5.37965,82.17295,28.575,15.094,1.18663
2024-01-24,04:00,6.68349,80.27703,30.35,16.392,1.05479
2024-01-24,05:00,8.25017,78.97983,30.8,16.25,0.92294
2024-01-24,06:00,19.58628,70.34843,29.625,16.109,0.85702
2024-01-24,07:00,24.2834,64.5609,31.725,17.005,0.79109
2024-01-24,08:00,28.30648,58.97294,32.45,16.793,0.52739
2024-01-24,09:00,29.14825,58.27444,34.375,16.91,0.79109
2024-01-24,10:00,28.78977,61.11831,33.6,16.887,0.98886
2024-01-24,11:00,22.05196,64.11186,31.125,15.354,0.72516
2024-01-24,12:00,23.88519,63.26369,28.15,13.538,0.79109
2024-01-24,13:00,23.7755,65.75832,24.125,12.524,0.79109
2024-01-24,14:00,24.66177,68.5024,22.9,11.368,0.72516
2024-01-24,15:00,29.71816,60.32003,23.575,11.439,0.72516
2024-01-24,16:00,33.00572,57.8753,23.8,11.58,0.52739
2024-01-24,17:00,27.20081,59.57165,22.5,11.627,0.59332
2024-01-24,18:00,34.77509,54.88175,23.1,12.311,0.65924
2024-01-24,19:00,40.52011,48.84476,25.875,13.986,0.46147
2024-01-24,20:00,39.05225,45.85121,28.025,14.976,0.46147
2024-01-24,21:00,27.19657,49.99229,28.725,15.991,0.46147
2024-01-24,22:00,33.04254,40.81207,28.7,15.307,0.19777
2024-01-24,23:00,30.12088,43.85551,27.175,14.269,0.19777
2024-01-25,00:00,19.27836,48.56203,25.65,13.514,0.35174
2024-01-25,01:00,18.93182,46.30024,24.75,13.491,0.35174
2024-01-25,02:00,20.77532,40.91185,23.45,12.736,0.26381
2024-01-25,03:00,25.57857,37.86841,22.825,12.429,0.39571
2024-01-25,04:00,34.71375,28.5884,23.275,12.877,0.32976
2024-01-25,05:00,38.5786,26.09378,22.7,13.255,0.39571
2024-01-25,06:00,33.20335,30.23486,22.3,13.797,0.52762
2024-01-25,07:00,30.01911,39.71443,11.3,8.75,0.52762
2024-01-25,08:00,29.34061,40.01379,7.35,5.495,0.59357
2024-01-25,09:00,37.18207,29.83572,9.275,4.929,0.72547
2024-01-25,10:00,32.95794,33.77722,11.075,6.203,0.72547
2024-01-25,11:00,24.18678,41.85981,11.4,6.415,0.98928
2024-01-25,12:00,19.53668,45.70153,11.25,7.028,0.92333
2024-01-25,13:00,18.49047,46.15056,11.95,7.406,0.98928
2024-01-25,14:00,21.62436,46.35013,11.175,6.368,1.05523
2024-01-25,15:00,19.37405,49.74282,9.125,5.307,1.05523
2024-01-25,16:00,20.93533,48.69508,7.75,4.458,1.05523
2024-01-25,17:00,18.1702,48.64519,6,3.797,1.25309
2024-01-25,18:00,21.29961,44.80347,5.6,4.316,1.12119
2024-01-25,19:00,18.6373,46.49981,5.925,4.599,1.18714
2024-01-25,20:00,18.01152,48.5454,6.7,5.472,1.05523
2024-01-25,21:00,13.83563,50.34153,7.175,5.495,0.98928
2024-01-25,22:00,13.26046,50.39143,5.9,4.387,1.18714
2024-01-25,23:00,11.95566,55.33078,4.35,3.137,1.31904
2024-01-26,00:00,8.42314,62.46541,4.775,2.83,1.3196
2024-01-26,01:00,6.82306,62.66498,3.775,2.146,1.3196
2024-01-26,02:00,6.52689,61.11831,1.75,0.967,1.51754
2024-01-26,03:00,6.26543,63.71272,1.55,0.731,1.45156
2024-01-26,04:00,6.37033,64.46111,2.925,1.698,1.38558
2024-01-26,05:00,8.19717,72.99273,4.875,2.241,1.3196
2024-01-26,06:00,23.08879,66.05767,7.35,3.561,1.18764
2024-01-26,07:00,35.0558,59.07272,5.7,2.547,0.85774
2024-01-26,08:00,51.67408,46.94884,10.45,3.844,1.05568
2024-01-26,09:00,46.62547,48.5454,12.8,4.976,0.9897
2024-01-26,10:00,37.80938,49.19401,15.625,5.613,0.72578
2024-01-26,11:00,31.80018,52.78627,16.075,6.014,0.46186
2024-01-26,12:00,35.76646,51.93809,14,5.991,0.46186
2024-01-26,13:00,40.05661,49.79272,12,5.542,0.59382
2024-01-26,14:00,39.78676,49.39358,11.6,5.66,0.52784
2024-01-26,15:00,41.28423,48.34583,11.7,5.425,0.19794
2024-01-26,16:00,47.28794,43.40648,13.55,6.085,0.39588
2024-01-26,17:00,41.19066,33.12862,15.175,6.934,0.3299
2024-01-26,18:00,54.81485,22.50152,16.775,8.208,0.85774
2024-01-26,19:00,46.30456,27.74023,19,10.896,0.6598
2024-01-26,20:00,45.04812,27.84002,20.625,12.335,0.39588
2024-01-26,21:00,37.94637,30.33464,20.55,11.816,0.13196
2024-01-26,22:00,48.38945,19.50797,21.725,11.604,0.39588
2024-01-26,23:00,49.01754,22.40173,20.125,10.448,0.26392
2024-01-27,00:00,40.22221,29.00417,16.55,9.245,1.05613
2024-01-27,01:00,26.16738,40.18009,16,8.443,0.44005
2024-01-27,02:00,22.59949,42.20906,14.75,7.193,0.39605
2024-01-27,03:00,19.93864,45.55185,14.15,6.722,0.39605
2024-01-27,04:00,20.87508,46.15056,13.575,6.203,0.46206
2024-01-27,05:00,24.21614,40.91185,13.375,6.226,0.39605
2024-01-27,06:00,26.04258,41.66024,13.6,5.991,0.46206
2024-01-27,07:00,32.62268,30.48432,12.45,6.297,0.52806
2024-01-27,08:00,35.34509,32.48002,13.625,6.745,0.52806
2024-01-27,09:00,34.93438,33.72733,12.975,6.651,0.66008
2024-01-27,10:00,32.22603,35.42368,12.55,7.005,0.85811
2024-01-27,11:00,31.44718,41.01164,13.4,7.17,0.99012
2024-01-27,12:00,19.01468,53.53465,15.525,8.09,0.72609
2024-01-27,13:00,16.50283,57.82541,16.9,8.915,0.85811
2024-01-27,14:00,16.50179,57.02713,16.8,9.222,0.66008
2024-01-27,15:00,20.41532,54.83186,15.85,9.033,0.85811
2024-01-27,16:00,18.27058,57.27659,15.05,8.75,0.92411
2024-01-27,17:00,26.8282,46.05078,16.15,10.118,0.92411
2024-01-27,18:00,38.8362,36.22196,16.8,11.25,0.66008
2024-01-27,19:00,43.2264,30.93335,18.625,12.712,1.12214
2024-01-27,20:00,42.4387,31.48217,18.425,13.113,1.38617
2024-01-27,21:00,40.87293,30.98324,17.6,13.609,1.32016
2024-01-27,22:00,39.88169,26.29335,16.15,11.981,1.45218
2024-01-27,23:00,46.31435,20.05679,14.875,10.731,1.58419
2024-01-28,00:00,42.18291,20.09005,13.875,10.519,0.26415
2024-01-28,01:00,42.24421,17.49564,15.15,10.731,0.08805
2024-01-28,02:00,38.77907,19.80732,14.95,10.755,0.06604
2024-01-28,03:00,37.00522,16.76388,15,10.613,0.46225
2024-01-28,04:00,39.30216,15.86582,14.4,10.519,0.13207
2024-01-28,05:00,39.09396,18.16087,14.1,10.024,0.52829
2024-01-28,06:00,34.60496,20.30625,14.25,9.906,0.52829
2024-01-28,07:00,36.97166,16.06539,13.5,9.811,0.66036
2024-01-28,08:00,34.21286,19.10883,14.25,9.788,0.59433
2024-01-28,09:00,37.88613,19.45808,15.5,10.849,0.66036
2024-01-28,10:00,34.98527,23.00044,16.125,11.58,0.99054
2024-01-28,11:00,34.82666,29.38668,13.8,10.259,0.99054
2024-01-28,12:00,26.55279,38.26755,12.9,8.986,1.12261
2024-01-28,13:00,26.02634,36.47142,13.475,9.34,1.38676
2024-01-28,14:00,31.6633,34.77507,12.65,8.467,1.45279
2024-01-28,15:00,26.84053,39.66454,12.45,7.995,1.38676
2024-01-28,16:00,30.4869,34.42583,13.225,9.127,1.18865
2024-01-28,17:00,28.65466,36.87056,13.35,9.458,0.99054
2024-01-28,18:00,28.70581,32.82927,14.75,10.967,0.79243
2024-01-28,19:00,32.25429,30.38453,15.575,12.335,1.12261
2024-01-28,20:00,35.43854,22.50152,18.75,14.764,0.99054
2024-01-28,21:00,32.35994,26.34324,17.5,13.09,1.12261
2024-01-28,22:00,25.83541,24.6469,17.35,12.925,0.9245
2024-01-28,23:00,26.514,24.74668,18.425,13.443,1.05658
2024-01-29,00:00,25.53741,24.54711,19.875,14.151,0.44043
2024-01-29,01:00,26.72109,20.55571,18.675,13.656,0.35234
2024-01-29,02:00,20.35336,25.84432,18.125,13.326,0.26426
2024-01-29,03:00,16.17931,30.43443,19.825,15.236,0.19819
2024-01-29,04:00,15.39668,30.08518,22.175,16.604,0.26426
2024-01-29,05:00,15.55218,28.33894,23.3,17.689,0.06607
2024-01-29,06:00,25.31826,16.86367,22.2,17.618,0.06607
2024-01-29,07:00,36.47482,7.68345,24.875,19.882,0.19819
2024-01-29,08:00,37.19577,12.92216,24.2,18.373,0.19819
2024-01-29,09:00,31.69986,23.59915,22.675,16.344,0.13213
2024-01-29,10:00,25.69993,32.87916,19.9,12.83,0.19819
2024-01-29,11:00,26.84934,37.12002,21.2,12.005,0.26426
2024-01-29,12:00,25.74979,39.06583,22.825,12.759,0
2024-01-29,13:00,22.9264,45.10282,19.425,11.061,0.26426
2024-01-29,14:00,24.48807,43.2568,21.975,11.604,0.33032
2024-01-29,15:00,33.78098,31.58195,22.35,13.231,0.39638
2024-01-29,16:00,27.87255,31.53206,21.55,14.41,0.33032
2024-01-29,17:00,28.86722,24.34754,22.025,15.755,0.26426
2024-01-29,18:00,30.43044,25.44518,22.075,15.684,0
2024-01-29,19:00,30.58568,26.24346,21.925,16.439,0.26426
2024-01-29,20:00,29.01913,26.5927,20.2,14.623,0.33032
2024-01-29,21:00,24.94583,30.33464,19.975,13.467,0.39638
2024-01-29,22:00,20.72038,34.07658,23.775,14.576,0.46245
2024-01-29,23:00,14.56135,38.41723,31.625,15.849,0.26426
2024-01-30,00:00,10.99555,42.57493,27.25,13.797,1.58621
2024-01-30,01:00,5.98539,65.72505,11.3,5.66,1.67433
2024-01-30,02:00,5.2197,69.2009,4.85,2.712,1.52012
2024-01-30,03:00,5.27187,68.75187,2.825,1.604,1.45402
2024-01-30,04:00,5.58439,65.50885,2.075,1.274,1.32184
2024-01-30,05:00,8.09092,57.97509,1.8,1.156,1.25575
2024-01-30,06:00,9.23945,52.83616,2.725,2.052,0.99138
2024-01-30,07:00,19.88881,43.10712,3.625,2.382,0.99138
2024-01-30,08:00,35.88596,35.97249,4.3,1.627,1.05747
2024-01-30,09:00,45.7187,37.41938,5.025,1.722,0.92529
2024-01-30,10:00,46.70639,38.26755,6.125,2.075,0.99138
2024-01-30,11:00,40.97391,37.76862,5.95,1.91,1.05747
2024-01-30,12:00,43.21983,40.76217,4.7,1.84,0.8592
2024-01-30,13:00,52.76431,34.92475,8.025,2.429,0.92529
2024-01-30,14:00,40.81296,33.12862,15.9,3.774,0.7931
2024-01-30,15:00,37.21041,37.31959,7.825,3.443,0.59483
2024-01-30,16:00,40.02282,29.58625,9.15,4.316,0.19828
2024-01-30,17:00,44.72821,27.2912,8.1,4.245,0.59483
2024-01-30,18:00,36.71815,30.23486,10.025,6.84,0.33046
2024-01-30,19:00,41.45809,23.69894,13.35,9.127,0.39655
2024-01-30,20:00,36.79824,29.08733,13.475,9.741,0.19828
2024-01-30,21:00,35.38757,31.43228,11.5,8.066,0.39655
2024-01-30,22:00,30.38498,40.81207,8,5.802,0.26437
2024-01-30,23:00,30.07476,41.01164,8.675,6.061,0.33046
2024-01-31,00:00,26.09213,43.43974,8.4,6.297,0.35264
2024-01-31,01:00,18.22616,51.75515,8.025,6.509,0.61712
2024-01-31,02:00,11.2175,60.36993,6.05,5.189,0.3306
2024-01-31,03:00,7.56655,64.41122,5.25,4.34,0.46284
2024-01-31,04:00,6.94181,65.35918,4.925,3.892,0.3306
2024-01-31,05:00,6.4718,65.95789,4.625,3.514,0.46284
2024-01-31,06:00,9.34049,60.76907,5.975,5.047,0.46284
2024-01-31,07:00,13.72382,57.2267,7.875,5.708,0.52896
2024-01-31,08:00,19.88185,52.08777,9.225,5.189,0.52896
2024-01-31,09:00,21.60667,50.94024,11.25,5.401,0.59508
2024-01-31,10:00,17.59105,57.37638,10.525,5.212,0.92568
2024-01-31,11:00,15.97259,61.96649,10.05,5.259,0.85956
2024-01-31,12:00,17.22588,63.81251,11.075,5.307,0.79344
2024-01-31,13:00,18.21807,64.31143,11.275,5.236,1.12404
2024-01-31,14:00,18.68631,64.31143,12.95,5.448,1.38852
2024-01-31,15:00,17.95369,62.11616,10.875,5.401,1.12404
2024-01-31,16:00,19.62127,60.12046,12.75,6.91,1.05792
2024-01-31,17:00,21.75911,54.03358,8.775,6.061,1.12404
2024-01-31,18:00,20.71526,53.78412,10.125,7.099,1.3224
2024-01-31,19:00,15.49725,59.67143,10.275,7.241,1.3224
2024-01-31,20:00,16.54162,60.46971,11.6,7.665,1.12404
2024-01-31,21:00,24.68505,54.23315,10.425,6.934,1.25628
2024-01-31,22:00,16.85639,55.92949,8.475,5.708,1.05792
2024-01-31,23:00,24.31759,52.73637,5.05,3.491,1.05792
2024-02-01,00:00,17.25201,59.47186,3.425,2.217,1.14656
2024-02-01,01:00,20.45303,57.94182,2.975,1.769,1.05837
2024-02-01,02:00,12.5784,64.511,6.6,3.656,0.85992
2024-02-01,03:00,11.37763,69.2009,15.225,6.698,0.72763
2024-02-01,04:00,13.04434,65.55875,17.95,7.453,0.72763
2024-02-01,05:00,15.81302,61.56735,18.675,8.042,0.66148
2024-02-01,06:00,26.45634,48.29594,20,8.632,0.79378
2024-02-01,07:00,46.67098,36.67099,22.75,9.552,0.79378
2024-02-01,08:00,53.73594,30.08518,24.15,9.859,0.99222
2024-02-01,09:00,50.40984,34.42583,24.275,9.859,0.79378
2024-02-01,10:00,44.52371,40.96174,23.55,9.788,0.59533
2024-02-01,11:00,40.04044,40.96174,22.175,10.118,0.92607
2024-02-01,12:00,52.54803,46.44992,17.375,9.033,0.72763
2024-02-01,13:00,37.93703,50.19186,17.575,8.09,0.92607
2024-02-01,14:00,39.85599,52.78627,14.575,6.604,0.72763
2024-02-01,15:00,47.47081,49.54325,13.625,6.58,0.66148
2024-02-01,16:00,45.89231,46.30024,14.8,6.557,0.59533
2024-02-01,17:00,44.20519,40.76217,16.55,7.877,0.46304
2024-02-01,18:00,48.57481,31.98109,16.7,9.175,0.79378
2024-02-01,19:00,38.4501,37.41938,19.275,11.651,0.99222
2024-02-01,20:00,36.102,37.2697,19.85,11.863,0.85992
2024-02-01,21:00,26.39787,45.20261,20.225,11.84,0.66148
2024-02-01,22:00,21.33779,49.14411,18.25,11.109,0.59533
2024-02-01,23:00,17.63445,48.29594,19.325,11.203,0.26459
2024-02-02,00:00,16.41608,48.09637,18.375,10.943,0.08824
2024-02-02,01:00,14.40126,50.82383,17,10.024,0
2024-02-02,02:00,10.33001,54.5325,14.4,8.656,0.06618
2024-02-02,03:00,10.12138,55.68003,9.8,6.392,0.2647
2024-02-02,04:00,10.17453,60.76907,4.775,3.42,0.19853
2024-02-02,05:00,9.18251,62.36563,3.225,2.571,0.06618
2024-02-02,06:00,12.36697,59.2224,3,2.5,0.06618
2024-02-02,07:00,14.92177,52.5368,4.525,3.467,0.13235
2024-02-02,08:00,19.14966,45.45207,5.925,3.939,0.19853
2024-02-02,09:00,22.17689,45.50196,6.375,3.915,0
2024-02-02,10:00,20.14694,48.69508,6.125,3.396,0.2647
2024-02-02,11:00,23.39533,48.79487,6.875,3.184,0.66176
2024-02-02,12:00,24.75321,52.08777,6.8,2.665,0.79411
2024-02-02,13:00,23.18444,54.63229,5.175,1.958,0.66176
2024-02-02,14:00,28.14731,51.68863,5.375,2.288,0.86029
2024-02-02,15:00,28.6654,51.83831,4.7,1.769,0.86029
2024-02-02,16:00,29.96112,51.58885,4.45,1.698,0.79411
2024-02-02,17:00,31.62395,51.58885,4.225,2.099,0.72793
2024-02-02,18:00,29.17247,54.08347,3.7,2.005,0.52941
2024-02-02,19:00,32.83162,57.07702,5.2,2.759,0.46323
2024-02-02,20:00,25.83704,61.31788,5.875,3.325,0.52941
2024-02-02,21:00,19.56843,60.66928,6.05,3.42,0.66176
2024-02-02,22:00,13.66945,62.86455,5.45,3.042,0.46323
2024-02-02,23:00,8.71333,64.5609,4.35,2.217,0.66176
2024-02-03,00:00,8.41666,62.06627,4.4,2.146,0.52963
2024-02-03,01:00,8.27692,63.92892,4.45,2.311,0.17654
2024-02-03,02:00,6.8343,65.35918,4.425,2.406,0.52963
2024-02-03,03:00,6.4178,69.05122,5.175,2.524,0.72824
2024-02-03,04:00,7.09532,68.75187,7.25,3.514,0.66204
2024-02-03,05:00,6.41681,69.25079,7.45,3.325,0.46343
2024-02-03,06:00,9.96633,64.86025,6.95,2.972,0.86065
2024-02-03,07:00,17.63635,59.32218,8.375,3.514,0.72824
2024-02-03,08:00,19.46178,58.12476,10.15,4.057,0.92686
2024-02-03,09:00,24.42247,55.97939,12.275,4.528,1.05926
2024-02-03,10:00,22.49323,58.17466,11.675,4.505,0.99306
2024-02-03,11:00,25.2135,51.83831,9.3,4.104,1.12547
2024-02-03,12:00,18.94296,54.23315,8.1,3.609,0.99306
2024-02-03,13:00,19.20274,55.03143,5.775,3.137,1.32408
2024-02-03,14:00,23.5331,53.93379,6.15,3.373,1.05926
2024-02-03,15:00,22.48776,55.58025,4.575,2.712,1.12547
2024-02-03,16:00,27.3886,52.73637,3.775,2.264,1.25787
2024-02-03,17:00,18.78526,58.67358,3.05,1.91,1.45649
2024-02-03,18:00,23.06172,55.97939,2.825,2.005,1.05926
2024-02-03,19:00,28.01644,49.74282,2.975,2.193,0.99306
2024-02-03,20:00,26.50271,50.591,3.5,2.83,1.19167
2024-02-03,21:00,19.71882,53.93379,4.05,3.208,1.05926
2024-02-03,22:00,25.66624,48.39573,3.525,2.759,1.19167
2024-02-03,23:00,17.73594,56.22885,2.85,2.075,1.12547
2024-02-04,00:00,8.97325,59.67143,2.05,1.486,1.05971
2024-02-04,01:00,7.02628,55.8796,1.575,1.179,0.08831
2024-02-04,02:00,6.88614,56.82756,1.275,0.92,0.86101
2024-02-04,03:00,6.20818,57.37638,0.925,0.66,1.05971
2024-02-04,04:00,5.21707,57.8753,1.175,0.684,0.99348
2024-02-04,05:00,4.8525,61.91659,1.075,0.59,1.12594
2024-02-04,06:00,5.63403,60.81896,0.8,0.519,0.92725
2024-02-04,07:00,10.33403,57.97509,1.075,0.613,1.19217
2024-02-04,08:00,11.84715,58.5239,1.3,0.802,1.4571
2024-02-04,09:00,11.58516,56.77767,1.375,0.755,0.99348
