Hourly measurement data supplied by UK-air on,London Bloomsbury
Site Name,London Bloomsbury
Site Type,Urban Background
Region,Greater London
Latitude,-0.125889
Longitude,-0.125889
Notes:	 [1] All Data GMT hour ending;  [2] Some shorthand is used, V = Verified, P = Provisionally Verified, N = Not Verified, S = Suspect, [3] Unit of measurement (for pollutants) = ugm-3, [4] Instrument type is included in 'Status' for PM10 and PM2.5
Date,Time,Ozone,Status,Nitrogen dioxide,Status,Sulphur dioxide,Status,PM10 particulate matter (Hourly measured),Status,PM2.5 particulate matter (Hourly measured),Status
2024-09-23,04:00,62.81466,1,8.44077,1,0,1,9.125,1,7.476,1
2024-09-23,05:00,59.57165,1,8.10694,1,0,1,9.425,1,7.382,1
2024-09-23,06:00,58.72347,1,9.34688,1,0.21421,1,8.95,1,6.958,1
2024-09-23,07:00,51.98799,1,13.82843,1,0.14281,1,9.65,1,7.547,1
2024-09-23,08:00,51.38928,1,17.49853,1,0.0714,1,9.675,1,6.274,1
2024-09-23,09:00,57.42627,1,13.73043,1,0.0714,1,6.125,1,3.538,1
2024-09-23,10:00,68.20305,1,12.44232,1,0,1,6.725,1,3.16,1
2024-09-23,11:00,72.4938,1,11.96613,1,0,1,5.875,1,3.16,1
2024-09-23,12:00,73.94069,1,11.77466,1,0,1,5.75,1,3.019,1
2024-09-23,13:00,81.37467,1,10.91815,1,0,1,7.15,1,3.656,1
2024-09-23,14:00,84.41811,1,11.82294,1,0,1,9.15,1,4.929,1
2024-09-23,15:00,87.41166,1,10.58467,1,0,1,10.625,1,6.462,1
2024-09-23,16:00,92.5007,1,10.53675,1,0.0714,1,13.225,1,8.844,1
2024-09-23,17:00,90.15575,1,13.16089,1,0.0714,1,12.225,1,8.585,1
2024-09-23,18:00,89.05811,1,12.39844,1,0.21421,1,11.7,1,8.208,1
2024-09-23,19:00,88.60908,1,11.92166,1,0,1,12.225,1,8.42,1
2024-09-23,20:00,85.8151,1,13.20953,1,0.0714,1,11.725,1,8.561,1
2024-09-23,21:00,82.87144,1,13.2571,1,0,1,14.725,1,9.67,1
2024-09-23,22:00,81.47445,1,11.73102,1,0,1,11.75,1,8.679,1
2024-09-23,23:00,79.1794,1,10.9681,1,0,1,10.825,1,7.571,1
2024-09-24,00:00,80.4766,1,8.67946,1,0,1,7.725,1,5.802,1
2024-09-24,01:00,86.74643,1,6.99735,1,0.28611,1,3.95,1,3.042,1
2024-09-24,02:00,83.08764,1,7.25134,1,-99,1,4.025,1,2.901,1
2024-09-24,03:00,74.38972,1,8.34923,1,0.42916,1,4.4,1,3.184,1
2024-09-24,04:00,57.47616,1,13.1683,1,0.42916,1,5.525,1,4.057,1
2024-09-24,05:00,51.04003,1,14.59913,1,0.35764,1,6.225,1,5.047,1
2024-09-24,06:00,62.26584,1,12.83101,1,0.28611,1,13.5,1,11.25,1
2024-09-24,07:00,49.59315,1,26.09109,1,0.28611,1,14.075,1,11.25,1
2024-09-24,08:00,46.89895,1,29.1418,1,0.35764,1,12.3,1,9.222,1
2024-09-24,09:00,45.20261,1,35.52573,1,0.42916,1,10.85,1,7.476,1
2024-09-24,10:00,53.08562,1,27.42552,1,0.50069,1,10.375,1,6.156,1
2024-09-24,11:00,55.48046,1,25.80322,1,0.28611,1,10.25,1,6.297,1
2024-09-24,12:00,57.47616,1,27.13693,1,0.28611,1,13.95,1,9.057,1
2024-09-24,13:00,61.56735,1,23.98605,1,0.28611,1,15.3,1,9.292,1
2024-09-24,14:00,80.57639,1,13.64326,1,0.14306,1,11.725,1,6.651,1
2024-09-24,15:00,78.38112,1,22.31968,1,0.21458,1,9.9,1,5.755,1
2024-09-24,16:00,82.82155,1,15.45751,1,0.14306,1,11.625,1,6.415,1
2024-09-24,17:00,75.53725,1,18.08109,1,0.07153,1,11.675,1,6.84,1
2024-09-24,18:00,75.03832,1,19.03648,1,0,1,11.95,1,6.509,1
2024-09-24,19:00,73.79101,1,19.6558,1,0.14306,1,11.65,1,7.076,1
2024-09-24,20:00,67.70412,1,20.2302,1,0.28611,1,11.425,1,7.146,1
2024-09-24,21:00,62.61509,1,20.94604,1,0.28611,1,9.925,1,5.873,1
2024-09-24,22:00,55.08132,1,25.09686,1,0.35764,1,9.675,1,5.896,1
2024-09-24,23:00,56.77767,1,23.80819,1,0.50069,1,8.775,1,5,1
2024-09-25,00:00,67.60434,1,13.26397,1,0.35764,1,7.775,1,4.575,1
2024-09-25,01:00,74.24004,1,9.29263,1,0.19107,1,6.225,1,3.986,1
2024-09-25,02:00,80.49323,1,6.8735,1,-99,1,5.675,1,3.585,1
2024-09-25,03:00,75.68692,1,5.91883,1,0.21496,1,6.175,1,3.962,1
2024-09-25,04:00,74.24004,1,5.20311,1,0,1,6.65,1,4.009,1
2024-09-25,05:00,71.94499,1,6.53944,1,0.07165,1,6.125,1,3.703,1
2024-09-25,06:00,73.44176,1,9.68926,1,0,1,4.725,1,3.066,1
2024-09-25,07:00,63.81251,1,15.75205,1,0.1433,1,4.95,1,3.208,1
2024-09-25,08:00,42.70798,1,35.94263,1,0.28661,1,7.525,1,3.939,1
2024-09-25,09:00,30.08518,1,48.96908,1,0.28661,1,13.425,1,5.401,1
2024-09-25,10:00,19.00904,1,61.3562,1,0.50156,1,17.425,1,9.222,1
2024-09-25,11:00,33.47787,1,46.74507,1,0.57321,1,17,1,8.632,1
2024-09-25,12:00,51.13981,1,30.49377,1,0.50156,1,11.6,1,5.802,1
2024-09-25,13:00,77.38327,1,14.79156,1,0.35826,1,9.35,1,4.646,1
2024-09-25,14:00,70.4981,1,17.04077,1,0.42991,1,9.225,1,4.976,1
2024-09-25,15:00,76.38542,1,19.32991,1,0.42991,1,10.4,1,4.316,1
2024-09-25,16:00,85.36607,1,17.75637,1,0.42991,1,7.025,1,3.325,1
2024-09-25,17:00,74.83875,1,20.42978,1,0.42991,1,8.925,1,4.882,1
2024-09-25,18:00,62.21595,1,28.78035,1,0.42991,1,10.475,1,6.368,1
2024-09-25,19:00,56.02928,1,31.31141,1,0.57321,1,12.075,1,8.561,1
2024-09-25,20:00,52.5867,1,29.06815,1,0.57321,1,10.975,1,8.184,1
2024-09-25,21:00,40.91185,1,28.97403,1,0.57321,1,9.475,1,7.335,1
2024-09-25,22:00,48.94454,1,17.3277,1,0.57321,1,4.75,1,3.349,1
2024-09-25,23:00,55.8796,1,11.45574,1,0.28661,1,6.375,1,3.396,1
2024-09-26,00:00,53.68433,1,11.45673,1,0.57321,1,9.35,1,4.788,1
2024-09-26,01:00,52.42039,1,9.55184,1,0.28711,1,10.55,1,5.778,1
2024-09-26,02:00,45.9011,1,11.01409,1,-99,1,12.75,1,6.392,1
2024-09-26,03:00,42.15916,1,11.84364,1,0.50243,1,10.725,1,5.849,1
2024-09-26,04:00,37.12002,1,15.80807,1,0.21533,1,8.85,1,5.401,1
2024-09-26,05:00,42.05938,1,17.57547,1,0.57421,1,3.975,1,2.759,1
2024-09-26,06:00,34.22626,1,27.26972,1,0.57421,1,4.175,1,2.665,1
2024-09-26,07:00,43.70583,1,26.50587,1,0.57421,1,7.325,1,2.948,1
2024-09-26,08:00,58.17466,1,19.05301,1,0.43066,1,12.6,1,4.363,1
2024-09-26,09:00,61.56735,1,16.61401,1,0.35888,1,15.3,1,5.708,1
2024-09-26,10:00,64.11186,1,13.51186,1,0.71776,1,16.175,1,6.109,1
2024-09-26,11:00,68.40262,1,14.18119,1,0.50243,1,17.075,1,6.156,1
2024-09-26,12:00,67.95359,1,17.76275,1,0.50243,1,9.775,1,4.528,1
2024-09-26,13:00,66.60649,1,16.66442,1,0.43066,1,9.75,1,4.953,1
2024-09-26,14:00,65.40907,1,15.6155,1,0.50243,1,13.05,1,6.392,1
2024-09-26,15:00,68.15316,1,16.28168,1,0.57421,1,10.85,1,4.953,1
2024-09-26,16:00,74.43961,1,12.22378,1,0.50243,1,4.625,1,1.509,1
2024-09-26,17:00,64.91014,1,13.80147,1,0.35888,1,4.725,1,2.665,1
2024-09-26,18:00,59.07272,1,15.09085,1,0.43066,1,5.65,1,3.325,1
2024-09-26,19:00,55.18111,1,13.94602,1,0.35888,1,4.4,1,2.618,1
2024-09-26,20:00,50.74067,1,11.55794,1,0.28711,1,4.075,1,2.594,1
2024-09-26,21:00,47.94669,1,11.27034,1,0.21533,1,4.275,1,2.571,1
2024-09-26,22:00,51.93809,1,9.5507,1,0.21533,1,5.275,1,2.547,1
2024-09-26,23:00,55.43057,1,9.64674,1,0.14355,1,8.55,1,3.278,1
2024-09-27,00:00,60.86885,1,7.16287,1,0.28711,1,7.125,1,2.925,1
2024-09-27,01:00,59.73795,1,5.54232,1,0.86281,1,6.1,1,2.5,1
2024-09-27,02:00,53.95042,1,5.92481,1,-99,1,7.8,1,2.972,1
2024-09-27,03:00,50.591,1,6.16388,1,0.86281,1,6.55,1,2.689,1
2024-09-27,04:00,51.53895,1,11.08255,1,0.86281,1,3.05,1,1.439,1
2024-09-27,05:00,56.42842,1,9.03019,1,0.79091,1,2.125,1,1.156,1
2024-09-27,06:00,51.28949,1,15.66618,1,0.79091,1,2.575,1,1.179,1
2024-09-27,07:00,43.65594,1,24.30995,1,0.719,1,2.825,1,1.156,1
2024-09-27,08:00,39.96389,1,26.02766,1,0.6471,1,3.475,1,1.745,1
2024-09-27,09:00,34.02669,1,38.61775,1,0.86281,1,5.125,1,2.594,1
2024-09-27,10:00,33.17851,1,33.50959,1,0.86281,1,7.675,1,3.656,1
2024-09-27,11:00,30.78367,1,29.92388,1,0.79091,1,7.975,1,3.915,1
2024-09-27,12:00,30.93335,1,30.30156,1,0.6471,1,10.9,1,5.495,1
2024-09-27,13:00,37.81852,1,27.06746,1,0.5752,1,12.825,1,5.401,1
2024-09-27,14:00,40.51271,1,28.12151,1,0.5752,1,9.75,1,4.741,1
2024-09-27,15:00,47.59745,1,26.16473,1,0.4314,1,12.3,1,5.425,1
2024-09-27,16:00,46.15056,1,29.36647,1,0.2876,1,13.775,1,5.542,1
2024-09-27,17:00,43.55615,1,39.29913,1,0.3595,1,11.45,1,4.811,1
2024-09-27,18:00,38.11787,1,37.87971,1,0.2157,1,10.65,1,4.976,1
2024-09-27,19:00,28.53851,1,42.23147,1,0.2157,1,9.525,1,5.448,1
2024-09-27,20:00,29.53636,1,35.74283,1,0,1,8.775,1,5.283,1
2024-09-27,21:00,29.03744,1,34.40319,1,0.1438,1,7.175,1,4.505,1
2024-09-27,22:00,29.33679,1,33.39911,1,0.2157,1,7.325,1,4.222,1
2024-09-27,23:00,25.84432,1,28.76422,1,0.1438,1,6.15,1,3.443,1
2024-09-28,00:00,23.44948,1,32.63256,1,0,1,6.675,1,3.609,1
2024-09-28,01:00,30.73378,1,26.31862,1,-99,1,5.75,1,3.231,1
2024-09-28,02:00,35.39041,1,18.42249,1,-99,1,5.775,1,3.09,1
2024-09-28,03:00,32.6297,1,24.0477,1,0.50417,1,6.225,1,2.972,1
2024-09-28,04:00,32.28045,1,23.23552,1,0.50417,1,4.975,1,2.854,1
2024-09-28,05:00,30.43443,1,21.08364,1,0.36012,1,5.575,1,2.736,1
2024-09-28,06:00,22.35184,1,25.05257,1,0.36012,1,5.275,1,2.877,1
2024-09-28,07:00,20.6056,1,28.39326,1,0.36012,1,6.6,1,3.066,1
2024-09-28,08:00,22.30195,1,32.05726,1,0.50417,1,7.6,1,3.396,1
2024-09-28,09:00,26.04389,1,34.62403,1,0.64823,1,10.475,1,4.009,1
2024-09-28,10:00,32.33034,1,35.0021,1,0.79228,1,8.15,1,3.349,1
2024-09-28,11:00,42.65809,1,33.19328,1,0.64823,1,8.075,1,2.901,1
2024-09-28,12:00,54.43272,1,23.26084,1,0.5762,1,7.05,1,2.524,1
2024-09-28,13:00,51.98799,1,22.78427,1,0.43215,1,7,1,2.712,1
2024-09-28,14:00,59.07272,1,19.34717,1,0.2881,1,7.025,1,2.618,1
2024-09-28,15:00,64.96004,1,14.76647,1,0.2881,1,6.65,1,2.429,1
2024-09-28,16:00,63.06412,1,20.26257,1,0.2881,1,6.225,1,2.382,1
2024-09-28,17:00,61.41767,1,21.41546,1,0.2881,1,6.825,1,2.83,1
2024-09-28,18:00,61.46756,1,18.11945,1,0.21608,1,5.85,1,2.925,1
2024-09-28,19:00,52.13766,1,28.06497,1,0.14405,1,7.525,1,4.292,1
2024-09-28,20:00,43.9054,1,32.51178,1,0.21608,1,10.45,1,6.981,1
2024-09-28,21:00,23.15012,1,52.1627,1,0.5762,1,14.2,1,10.849,1
2024-09-28,22:00,18.01119,1,55.5546,1,0.50417,1,17.275,1,13.396,1
2024-09-28,23:00,17.3127,1,51.54034,1,0.2881,1,14.925,1,11.462,1
2024-09-29,00:00,17.46238,1,51.15731,1,0.2881,1,12.225,1,9.505,1
2024-09-29,01:00,10.8433,1,57.04877,1,0.1924,1,13.95,1,10.212,1
2024-09-29,02:00,6.98495,1,56.07248,1,-99,1,15.025,1,11.84,1
2024-09-29,03:00,10.92646,1,46.8416,1,0.93794,1,12.2,1,9.458,1
2024-09-29,04:00,22.00259,1,38.31438,1,0.1443,1,6.65,1,4.906,1
2024-09-29,05:00,28.23916,1,33.72201,1,0.07215,1,7,1,4.222,1
2024-09-29,06:00,30.88346,1,29.65335,1,0.07215,1,6.1,1,3.679,1
2024-09-29,07:00,26.5927,1,33.43099,1,0,1,6.125,1,3.609,1
2024-09-29,08:00,31.83142,1,34.6199,1,0.1443,1,6.05,1,3.514,1
2024-09-29,09:00,32.52991,1,37.2942,1,0.1443,1,6.35,1,3.325,1
2024-09-29,10:00,34.77507,1,37.23957,1,0.4329,1,7.6,1,4.127,1
2024-09-29,11:00,44.65379,1,29.59193,1,0.4329,1,7.9,1,3.962,1
2024-09-29,12:00,61.51745,1,15.63228,1,0.2886,1,8.475,1,4.292,1
2024-09-29,13:00,68.40262,1,14.39114,1,0.21645,1,8.25,1,4.033,1
2024-09-29,14:00,71.34628,1,14.39313,1,0.1443,1,7.925,1,3.844,1
2024-09-29,15:00,73.14241,1,13.67622,1,0.21645,1,8.375,1,3.609,1
2024-09-29,16:00,67.50455,1,17.21481,1,0.2886,1,8.175,1,3.632,1
2024-09-29,17:00,62.16606,1,21.32865,1,0.2886,1,8.05,1,3.844,1
2024-09-29,18:00,60.27014,1,21.32958,1,0.36075,1,9.325,1,4.363,1
2024-09-29,19:00,59.12261,1,19.60886,1,0.36075,1,9.525,1,4.741,1
2024-09-29,20:00,53.2353,1,24.29583,1,0.36075,1,9.325,1,4.67,1
2024-09-29,21:00,54.33293,1,19.84672,1,0.36075,1,8.625,1,4.575,1
2024-09-29,22:00,60.86885,1,16.11678,1,0.36075,1,6.85,1,3.774,1
2024-09-29,23:00,52.28734,1,17.8375,1,0.57719,1,5.225,1,3.325,1
2024-09-30,00:00,49.74282,1,16.73722,1,0.64935,1,3.025,1,2.052,1
2024-09-30,01:00,48.42899,1,14.9281,1,0.09636,1,2.15,1,1.557,1
2024-09-30,02:00,46.69938,1,12.63175,1,-99,1,2.325,1,1.675,1
2024-09-30,03:00,44.65379,1,12.91888,1,0.2891,1,3.375,1,2.028,1
2024-09-30,04:00,43.2568,1,12.29706,1,0.2891,1,3.45,1,2.241,1
2024-09-30,05:00,42.05938,1,15.93115,1,0.2891,1,1.45,1,0.967,1
2024-09-30,06:00,37.16991,1,19.61608,1,0.50592,1,1.175,1,0.637,1
2024-09-30,07:00,23.49937,1,37.45743,1,0.50592,1,2.65,1,1.462,1
2024-09-30,08:00,23.20001,1,46.4457,1,0.72274,1,6.1,1,2.807,1
2024-09-30,09:00,32.72948,1,30.99832,1,0.57819,1,7.125,1,2.524,1
2024-09-30,10:00,35.72303,1,22.33927,1,0.65047,1,5.525,1,2.217,1
2024-09-30,11:00,36.07228,1,19.08742,1,0.93956,1,6.325,1,2.335,1
2024-09-30,12:00,37.51916,1,21.71082,1,1.30093,1,5.25,1,2.028,1
2024-09-30,13:00,37.16991,1,17.88908,1,1.01183,1,4.5,1,1.91,1
2024-09-30,14:00,40.46282,1,16.69304,1,0.65047,1,4.95,1,1.698,1
2024-09-30,15:00,42.25895,1,19.51832,1,0.57819,1,5.975,1,2.028,1
2024-09-30,16:00,45.40218,1,14.8326,1,0.43364,1,6,1,2.146,1
2024-09-30,17:00,43.00734,1,16.31568,1,0.43364,1,4.95,1,2.028,1
2024-09-30,18:00,43.70583,1,13.87763,1,0.36137,1,4.35,1,2.052,1
2024-09-30,19:00,36.22196,1,21.29644,1,0.50592,1,3.65,1,1.816,1
2024-09-30,20:00,46.30024,1,13.63913,1,0.43364,1,3.725,1,1.486,1
2024-09-30,21:00,52.98584,1,9.57116,1,0.50592,1,2.975,1,1.179,1
2024-09-30,22:00,54.63229,1,9.23598,1,0.2891,1,3.175,1,1.108,1
2024-09-30,23:00,51.78842,1,10.43256,1,0.2891,1,3.2,1,1.203,1
2024-10-01,00:00,53.2353,1,9.09253,1,0.2891,1,3.25,1,1.156,1
2024-10-01,01:00,52.55343,2,9.32036,2,0.28959,2,2.825,2,1.085,2
2024-10-01,02:00,51.62211,2,9.44843,2,0.28959,2,2.85,2,1.108,2
2024-10-01,03:00,51.58885,2,8.47466,2,0.0724,2,2.7,2,1.321,2
2024-10-01,04:00,51.98799,2,8.57044,2,0.1448,2,2.775,2,1.486,2
2024-10-01,05:00,50.04218,2,10.67558,2,0.0724,2,3.425,2,2.123,2
2024-10-01,06:00,45.30239,2,14.17278,2,0.21719,2,3.925,2,2.429,2
2024-10-01,07:00,36.07228,2,24.79635,2,0.1448,2,4.95,2,2.712,2
2024-10-01,08:00,31.58195,2,35.08097,2,0.28959,2,7.4,2,3.066,2
2024-10-01,09:00,32.33034,2,32.49791,2,0.43439,2,7.825,2,3.443,2
2024-10-01,10:00,28.93765,2,37.18625,2,1.59276,2,8.675,2,4.198,2
2024-10-01,11:00,29.2869,2,32.49461,2,2.17194,2,6.45,2,3.632,2
2024-10-01,12:00,27.88991,2,38.47248,2,2.82353,2,6.65,2,3.821,2
2024-10-01,13:00,32.77937,2,39.51955,2,2.09955,2,6.275,2,3.75,2
2024-10-01,14:00,37.96819,2,32.63882,2,1.01357,2,5.075,2,3.019,2
2024-10-01,15:00,36.22196,2,26.95062,2,0.57919,2,6.725,2,3.609,2
2024-10-01,16:00,26.6426,2,40.72983,2,0.79638,2,5.25,2,3.019,2
2024-10-01,17:00,18.51012,2,37.1488,2,0.65158,2,3.75,2,2.099,2
2024-10-01,18:00,18.70969,2,36.25848,2,0.43439,2,5.55,2,3.184,2
2024-10-01,19:00,25.69464,2,29.47505,2,0.28959,2,7.95,2,5.448,2
2024-10-01,20:00,30.634,2,24.0721,2,0.28959,2,8.275,2,5.212,2
2024-10-01,21:00,34.6254,2,19.85892,2,0.0724,2,6.3,2,4.057,2
2024-10-01,22:00,35.274,2,17.42132,2,0.0724,2,5.6,2,3.231,2
2024-10-01,23:00,39.86411,2,15.02651,2,0,2,7.15,2,4.198,2
2024-10-02,00:00,41.31099,2,12.77949,2,0.1448,2,6.075,2,3.632,2
2024-10-02,01:00,35.25737,2,11.42939,2,0.29009,2,4,2,2.594,2
2024-10-02,02:00,32.46339,2,13.28146,2,0.38679,2,4,2,2.571,2
2024-10-02,03:00,31.2826,2,12.4052,2,0.29009,2,2.35,2,1.557,2
2024-10-02,04:00,29.9355,2,14.80084,2,0.43513,2,2.65,2,1.509,2
2024-10-02,05:00,23.69894,2,20.4537,2,0.36261,2,2.7,2,1.321,2
2024-10-02,06:00,21.10453,2,24.99225,2,0.29009,2,3.275,2,1.769,2
2024-10-02,07:00,13.52087,2,31.54216,2,0.50766,2,7.15,2,3.939,2
2024-10-02,08:00,17.16302,2,29.71517,2,0.50766,2,11.625,2,6.344,2
2024-10-02,09:00,23.24991,2,24.73981,2,0.50766,2,10.225,2,5.708,2
2024-10-02,10:00,23.9484,2,25.20928,2,0.50766,2,12.825,2,6.698,2
2024-10-02,11:00,23.59915,2,28.40627,2,0.36261,2,13.6,2,6.792,2
2024-10-02,12:00,27.98969,2,-99,2,-99,2,11.075,2,4.906,2
2024-10-02,13:00,38.6168,2,-99,2,-99,2,9.375,2,4.175,2
2024-10-02,14:00,35.02454,2,18.57531,2,-99,2,7.525,2,3.962,2
2024-10-02,15:00,39.41508,2,20.00933,2,0.72523,2,7.775,2,4.104,2
2024-10-02,16:00,42.5583,2,19.29218,2,0.50766,2,7.85,2,3.868,2
2024-10-02,17:00,39.21551,2,22.93691,2,0.29009,2,10.875,2,4.835,2
2024-10-02,18:00,39.06583,2,24.04002,2,0.29009,2,11.625,2,5.613,2
2024-10-02,19:00,40.5626,2,20.73656,2,0.29009,2,10.35,2,5.189,2
2024-10-02,20:00,45.2525,2,16.28138,2,0.29009,2,11.775,2,5.472,2
2024-10-02,21:00,49.84261,2,14.26932,2,0.07252,2,9.375,2,4.41,2
2024-10-02,22:00,46.89895,2,17.52837,2,0.14505,2,11.625,2,5.259,2
2024-10-02,23:00,45.95099,2,15.75602,2,0,2,12.85,2,5.259,2
2024-10-03,00:00,49.74282,2,13.31484,2,0.14505,2,12.15,2,4.882,2
2024-10-03,01:00,47.83028,2,14.38139,2,0,2,11,2,4.67,2
2024-10-03,02:00,45.56848,2,13.10333,2,0.19337,2,9.8,2,4.127,2
2024-10-03,03:00,43.65594,2,14.71868,2,0.14502,2,8.675,2,3.844,2
2024-10-03,04:00,43.2568,2,17.30523,2,0.07251,2,8.4,2,3.726,2
2024-10-03,05:00,45.45207,2,14.47767,2,0,2,8.95,2,3.726,2
2024-10-03,06:00,36.07228,2,25.30687,2,0,2,9.35,2,3.892,2
2024-10-03,07:00,24.24776,2,36.56268,2,0.29005,2,10.85,2,4.434,2
2024-10-03,08:00,21.85292,2,41.78217,2,0.21753,2,13.5,2,4.929,2
2024-10-03,09:00,20.20646,2,42.29693,2,0.36256,2,16.525,2,5.967,2
2024-10-03,10:00,19.60775,2,41.86722,2,0.43507,2,20.65,2,7.193,2
2024-10-03,11:00,19.957,2,42.30158,2,0.72512,2,16.175,2,6.344,2
2024-10-03,12:00,35.52346,2,31.5192,2,0.36256,2,14.525,2,5.495,2
2024-10-03,13:00,50.14196,2,21.9492,2,0.29005,2,14.825,2,4.788,2
2024-10-03,14:00,49.34368,2,25.20731,2,0.21753,2,14.725,2,4.599,2
2024-10-03,15:00,46.20046,2,25.737,2,0.29005,2,14.05,2,4.811,2
2024-10-03,16:00,47.69723,2,26.79483,2,0.14502,2,12.525,2,4.693,2
2024-10-03,17:00,44.50411,2,26.51376,2,0,2,11.3,2,4.976,2
2024-10-03,18:00,27.09163,2,39.98676,2,0.07251,2,10.225,2,5.377,2
2024-10-03,19:00,13.82022,2,54.55778,2,0.07251,2,12.65,2,8.019,2
2024-10-03,20:00,6.13678,2,63.70879,2,0.29005,2,17.3,2,12.193,2
2024-10-03,21:00,5.18882,2,68.25573,2,0.29005,2,16.75,2,11.793,2
2024-10-03,22:00,4.98925,2,63.94022,2,0.07251,2,15.025,2,11.297,2
2024-10-03,23:00,6.38624,2,58.57955,2,0.14502,2,14.075,2,9.552,2
2024-10-04,00:00,3.54237,2,58.07992,2,0.29005,2,13.675,2,9.646,2
2024-10-04,01:00,2.32832,2,56.38496,2,-99,2,13.85,2,9.764,2
2024-10-04,02:00,7.71671,2,44.77362,2,0.29,2,11.525,2,8.066,2
2024-10-04,03:00,7.63355,2,40.92241,2,0.0725,2,10.225,2,6.934,2
2024-10-04,04:00,6.33635,2,41.01597,2,0.2175,2,9.825,2,6.392,2
2024-10-04,05:00,8.48173,2,37.12908,2,0.0725,2,8.2,2,5.542,2
2024-10-04,06:00,2.79398,2,41.57944,2,0.2175,2,9.325,2,6.533,2
2024-10-04,07:00,1.49678,2,47.81627,2,0.79751,2,13.425,2,8.703,2
2024-10-04,08:00,2.04559,2,48.06779,2,1.52251,2,19.05,2,12.076,2
2024-10-04,09:00,3.44258,2,58.34126,2,2.32002,2,26.775,2,13.75,2
2024-10-04,10:00,17.36259,2,59.84983,2,1.23251,2,21.575,2,11.156,2
2024-10-04,11:00,37.9183,2,41.02397,2,1.01501,2,15.9,2,7.618,2
2024-10-04,12:00,58.72347,2,19.75898,2,0.58,2,11.35,2,4.788,2
2024-10-04,13:00,71.39617,2,11.89193,2,0.3625,2,10,2,4.41,2
2024-10-04,14:00,69.30068,2,13.28632,2,0.29,2,8.675,2,4.08,2
2024-10-04,15:00,65.50885,2,18.03693,2,0.29,2,10.05,2,4.434,2
2024-10-04,16:00,66.25724,2,18.95047,2,0.29,2,9.85,2,4.741,2
2024-10-04,17:00,59.2224,2,24.6612,2,0.29,2,8.875,2,4.717,2
2024-10-04,18:00,56.42842,2,25.76243,2,0.29,2,9.75,2,5,2
2024-10-04,19:00,38.81637,2,38.38646,2,0.29,2,11.975,2,8.42,2
2024-10-04,20:00,32.03099,2,44.1368,2,0.3625,2,14.9,2,10.778,2
2024-10-04,21:00,47.59745,2,27.97355,2,0.2175,2,11.35,2,8.09,2
2024-10-04,22:00,49.19401,2,28.21347,2,0,2,9.45,2,7.099,2
2024-10-04,23:00,46.44992,2,23.36746,2,0,2,10.125,2,7.359,2
2024-10-05,00:00,41.71013,2,27.83016,2,0,2,10.85,2,8.09,2
2024-10-05,01:00,24.34754,2,44.3047,2,0.09665,2,13.55,2,10.991,2
2024-10-05,02:00,30.93335,2,34.12134,2,0.57992,2,16.55,2,12.854,2
2024-10-05,03:00,26.34324,2,35.5771,2,0.57992,2,15.775,2,12.335,2
2024-10-05,04:00,21.50367,2,36.29741,2,0.43494,2,15.5,2,12.123,2
2024-10-05,05:00,5.68775,2,48.43115,2,0.57992,2,17.9,2,13.821,2
2024-10-05,06:00,20.90496,2,33.26442,2,0.43494,2,17.175,2,12.877,2
2024-10-05,07:00,20.80517,2,29.95629,2,0.36245,2,16.8,2,12.099,2
2024-10-05,08:00,15.16732,2,37.92097,2,0.28996,2,17.05,2,11.226,2
2024-10-05,09:00,20.85507,2,35.41492,2,0.50743,2,19.225,2,11.462,2
2024-10-05,10:00,34.5755,2,29.12125,2,0.57992,2,17.825,2,9.67,2
2024-10-05,11:00,55.97939,2,16.41498,2,0.36245,2,11.375,2,5.047,2
2024-10-05,12:00,61.16821,2,13.63251,2,0.28996,2,11.175,2,5.047,2
2024-10-05,13:00,66.70627,2,11.7134,2,0.28996,2,16.025,2,6.344,2
2024-10-05,14:00,68.75187,2,11.95322,2,0.28996,2,9.05,2,4.859,2
2024-10-05,15:00,68.20305,2,14.40183,2,0.21747,2,7.8,2,4.222,2
2024-10-05,16:00,65.50885,2,16.89875,2,0.21747,2,8.45,2,3.986,2
2024-10-05,17:00,63.51315,2,18.05224,2,0.28996,2,7.15,2,4.222,2
2024-10-05,18:00,49.79272,2,29.09507,2,0.28996,2,7.625,2,5.259,2
2024-10-05,19:00,41.80992,2,35.1928,2,0.28996,2,10.2,2,7.005,2
2024-10-05,20:00,41.85981,2,31.20896,2,0.43494,2,11.85,2,8.491,2
2024-10-05,21:00,36.6211,2,35.24067,2,0.57992,2,12.475,2,9.151,2
2024-10-05,22:00,31.08303,2,37.16035,2,0.7249,2,12.525,2,8.042,2
2024-10-05,23:00,33.2783,2,33.60441,2,0.57992,2,11.675,2,6.321,2
2024-10-06,00:00,35.87271,2,28.37333,2,0.57992,2,9.7,2,5.165,2
2024-10-06,01:00,40.11357,2,23.63716,2,0,2,9.2,2,4.623,2
2024-10-06,02:00,40.91185,2,23.18825,2,0.19328,2,9.55,2,4.363,2
2024-10-06,03:00,40.46282,2,20.89958,2,0.28991,2,10,2,4.575,2
2024-10-06,04:00,36.92045,2,20.75498,2,0.36239,2,10.1,2,4.646,2
2024-10-06,05:00,40.91185,2,15.13484,2,0.14496,2,9.5,2,4.434,2
2024-10-06,06:00,38.41723,2,17.24674,2,0.28991,2,9.5,2,4.363,2
